Number of Nodes,AVL Height,BST Height
2027,11,1593
2028,11,1593
2029,11,1600
2030,11,1612
2031,11,1598
2032,11,1607
2033,11,1600
2034,11,1599
2035,11,1606
2036,11,1592
2037,11,1602
2038,11,1615
2039,11,1605
2040,11,1616
2041,11,1601
2042,11,1602
2043,11,1610
2044,11,1619
2045,11,1605
2046,11,1614
2047,11,1607
2048,11,1597
2049,11,1619
2050,11,1611
2051,11,1627
2052,11,1617
2053,11,1611
2054,11,1615
2055,11,1622
2056,11,1613
2057,11,1610
2058,11,1638
2059,11,1618
2060,11,1614
2061,11,1618
2062,11,1616
2063,11,1616
2064,11,1621
2065,11,1636
2066,11,1630
2067,11,1634
2068,11,1613
2069,11,1635
2070,11,1632
2071,11,1623
2072,11,1633
2073,11,1635
2074,11,1628
2075,11,1618
2076,11,1644
2077,11,1645
2078,11,1640
2079,11,1635
2080,11,1654
2081,11,1635
2082,11,1651
2083,11,1630
2084,11,1654
2085,11,1631
2086,11,1638
2087,11,1632
2088,11,1640
2089,11,1644
2090,11,1656
2091,11,1626
2092,11,1652
2093,11,1645
2094,11,1643
2095,11,1638
2096,11,1643
2097,11,1644
2098,11,1661
2099,11,1650
2100,11,1646
2101,11,1650
2102,11,1649
2103,11,1651
2104,11,1656
2105,11,1654
2106,11,1645
2107,11,1673
2108,11,1659
2109,11,1653
2110,11,1645
2111,11,1658
2112,11,1652
2113,11,1664
2114,11,1669
2115,11,1658
2116,11,1677
2117,11,1678
2118,11,1661
2119,11,1684
2120,11,1674
2121,11,1679
2122,11,1679
2123,11,1667
2124,11,1669
2125,11,1679
2126,11,1667
2127,11,1664
2128,11,1682
2129,11,1653
2130,11,1666
2131,11,1679
2132,11,1674
2133,11,1681
2134,11,1674
2135,11,1671
2136,11,1671
2137,11,1682
2138,11,1680
2139,11,1680
2140,11,1692
2141,11,1685
2142,11,1690
2143,11,1678
2144,11,1681
2145,11,1697
2146,11,1707
2147,11,1678
2148,11,1688
2149,11,1699
2150,11,1698
2151,11,1694
2152,11,1698
2153,11,1692
2154,11,1699
2155,11,1703
2156,11,1693
2157,11,1693
2158,11,1685
2159,11,1695
2160,11,1694
2161,11,1697
2162,11,1710
2163,11,1698
2164,11,1704
2165,11,1695
2166,11,1704
2167,11,1696
2168,11,1714
2169,11,1699
2170,11,1704
2171,11,1703
2172,11,1705
2173,11,1706
2174,11,1710
2175,11,1708
2176,11,1701
2177,11,1718
2178,11,1721
2179,11,1711
2180,11,1701
2181,11,1713
2182,11,1718
2183,11,1712
2184,11,1708
2185,11,1715
2186,11,1708
2187,11,1715
2188,11,1709
2189,11,1727
2190,11,1736
2191,11,1735
2192,11,1726
2193,11,1723
2194,11,1721
2195,11,1734
2196,11,1725
2197,11,1726
2198,11,1731
2199,11,1733
2200,11,1720
2201,11,1721
2202,11,1738
2203,11,1728
2204,11,1731
2205,11,1727
2206,11,1741
2207,11,1736
2208,11,1739
2209,11,1721
2210,11,1734
2211,11,1746
2212,11,1734
2213,11,1735
2214,11,1737
2215,11,1740
2216,11,1744
2217,11,1745
2218,11,1745
2219,11,1752
2220,11,1734
2221,11,1740
2222,11,1755
2223,11,1743
2224,11,1744
2225,11,1767
2226,11,1743
2227,11,1769
2228,11,1765
2229,11,1760
2230,11,1734
2231,11,1754
2232,11,1765
2233,11,1782
2234,11,1754
2235,11,1766
2236,11,1758
2237,11,1735
2238,11,1772
2239,11,1769
2240,11,1767
2241,11,1775
2242,11,1768
2243,11,1762
2244,11,1771
2245,11,1746
2246,11,1779
2247,11,1757
2248,11,1780
2249,11,1765
2250,11,1766
2251,11,1771
2252,11,1786
2253,11,1779
2254,11,1763
2255,11,1766
2256,11,1768
2257,11,1780
2258,11,1789
2259,11,1777
2260,11,1791
2261,11,1770
2262,11,1789
2263,11,1778
2264,11,1766
2265,11,1785
2266,11,1786
2267,11,1788
2268,11,1783
2269,11,1793
2270,11,1789
2271,11,1795
2272,11,1781
2273,11,1784
2274,11,1780
2275,11,1796
2276,11,1783
2277,11,1794
2278,11,1803
2279,11,1791
2280,11,1795
2281,11,1787
2282,11,1805
2283,11,1792
2284,11,1787
2285,11,1796
2286,11,1799
2287,11,1802
2288,11,1804
2289,11,1797
2290,11,1790
2291,11,1801
2292,11,1777
2293,11,1820
2294,11,1805
2295,11,1792
2296,11,1796
2297,11,1792
2298,11,1800
2299,11,1814
2300,11,1800
2301,11,1817
2302,11,1817
2303,11,1834
2304,11,1805
2305,11,1809
2306,11,1818
2307,11,1812
2308,11,1814
2309,11,1827
2310,11,1813
2311,11,1803
2312,11,1816
2313,11,1818
2314,11,1819
2315,11,1807
2316,11,1824
2317,11,1825
2318,11,1819
2319,11,1826
2320,11,1822
2321,11,1830
2322,11,1818
2323,11,1818
2324,11,1828
2325,11,1829
2326,11,1834
2327,11,1826
2328,11,1814
2329,11,1821
2330,11,1825
2331,11,1842
2332,11,1840
2333,11,1823
2334,11,1846
2335,11,1853
2336,11,1844
2337,11,1832
2338,11,1846
2339,11,1840
2340,11,1831
2341,11,1850
2342,11,1841
2343,11,1849
2344,11,1835
2345,11,1831
2346,11,1840
2347,11,1851
2348,11,1840
2349,11,1844
2350,11,1852
2351,11,1862
2352,11,1838
2353,11,1861
2354,11,1846
2355,11,1864
2356,11,1846
2357,11,1864
2358,11,1865
2359,11,1843
2360,11,1846
2361,11,1851
2362,11,1860
2363,11,1827
2364,11,1843
2365,11,1859
2366,11,1867
2367,11,1880
2368,11,1875
2369,11,1854
2370,11,1876
2371,11,1865
2372,11,1884
2373,11,1859
2374,11,1861
2375,11,1871
2376,11,1873
2377,11,1844
2378,11,1866
2379,11,1885
2380,11,1892
2381,11,1891
2382,11,1865
2383,11,1874
2384,11,1876
2385,11,1877
2386,11,1867
2387,11,1878
2388,11,1874
2389,11,1901
2390,11,1866
2391,11,1878
2392,11,1871
2393,11,1899
2394,11,1878
2395,11,1880
2396,11,1898
2397,11,1892
2398,11,1887
2399,11,1884
2400,11,1882
2401,11,1891
2402,11,1891
2403,11,1876
2404,11,1885
2405,11,1879
2406,11,1887
2407,11,1897
2408,11,1893
2409,11,1898
2410,11,1905
2411,11,1892
2412,11,1894
2413,11,1891
2414,11,1892
2415,11,1903
2416,11,1911
2417,11,1909
2418,11,1900
2419,11,1912
2420,11,1911
2421,11,1910
2422,11,1919
2423,11,1909
2424,11,1901
2425,11,1897
2426,11,1911
2427,11,1913
2428,11,1911
2429,11,1907
2430,11,1920
2431,11,1927
2432,11,1899
2433,11,1921
2434,11,1920
2435,11,1923
2436,11,1923
2437,11,1922
2438,11,1906
2439,11,1913
2440,11,1931
2441,11,1913
2442,11,1921
2443,11,1933
2444,11,1917
2445,11,1917
2446,11,1934
2447,11,1938
2448,11,1916
2449,11,1929
2450,11,1918
2451,11,1935
2452,11,1925
2453,11,1929
2454,11,1930
2455,11,1937
2456,11,1931
2457,11,1917
2458,11,1920
2459,11,1923
2460,11,1933
2461,11,1935
2462,11,1934
2463,11,1947
2464,11,1948
2465,11,1937
2466,11,1940
2467,11,1940
2468,11,1942
2469,11,1934
2470,11,1955
2471,11,1934
2472,11,1950
2473,11,1941
2474,11,1948
2475,11,1953
2476,11,1957
2477,11,1936
2478,11,1941
2479,11,1950
2480,11,1964
2481,11,1953
2482,11,1966
2483,11,1954
2484,11,1946
2485,11,1946
2486,11,1964
2487,11,1960
2488,11,1969
2489,11,1964
2490,11,1945
2491,11,1963
2492,11,1970
2493,11,1958
2494,11,1966
2495,11,1968
2496,11,1956
2497,11,1962
2498,11,1966
2499,11,1960
2500,11,1968
2501,11,1957
2502,11,1974
2503,11,1981
2504,11,1973
2505,11,1981
2506,11,1985
2507,11,1982
2508,11,1946
2509,11,1982
2510,11,1987
2511,11,1968
2512,11,1966
2513,11,1973
2514,11,1981
2515,11,1987
2516,11,2002
2517,11,1965
2518,11,1989
2519,11,1972
2520,11,1974
2521,11,1985
2522,11,1991
2523,11,1969
2524,11,1986
2525,11,1995
2526,11,1990
2527,11,1984
2528,11,1971
2529,11,1982
2530,11,1991
2531,11,1989
2532,11,1993
2533,11,1988
2534,11,1984
2535,11,1984
2536,11,2006
2537,11,2003
2538,11,1993
2539,11,2007
2540,11,2003
2541,11,1986
2542,11,1989
2543,11,1992
2544,11,2009
2545,11,2010
2546,11,1999
2547,11,2003
2548,11,2001
2549,11,2008
2550,11,2019
2551,11,2002
2552,11,2024
2553,11,2002
2554,11,2000
2555,11,2007
2556,11,2016
2557,11,2013
2558,11,1992
2559,11,2003
2560,11,2003
2561,11,2014
2562,11,2011
2563,11,2024
2564,11,2024
2565,11,2026
2566,11,2011
2567,11,2033
2568,11,2032
2569,11,2018
2570,11,2025
2571,11,2011
2572,11,2015
2573,11,2042
2574,11,2022
2575,11,2043
2576,11,2037
2577,11,2027
2578,11,2040
2579,11,2041
2580,11,2035
2581,11,2021
2582,11,2019
2583,11,2028
2584,11,2035
2585,11,2022
2586,11,2036
2587,11,2018
2588,11,2037
2589,11,2054
2590,11,2045
2591,11,2021
2592,11,2053
2593,11,2038
2594,11,2043
2595,11,2041
2596,11,2054
2597,11,2030
2598,11,2053
2599,11,2029
2600,11,2048
2601,11,2044
2602,11,2034
2603,11,2050
2604,11,2058
2605,11,2056
2606,11,2058
2607,12,2065
2608,11,2046
2609,11,2046
2610,12,2069
2611,12,2065
2612,11,2054
2613,11,2045
2614,12,2065
2615,11,2062
2616,12,2081
2617,12,2065
2618,12,2065
2619,12,2067
2620,12,2075
2621,12,2057
2622,11,2058
2623,12,2065
2624,11,2063
2625,12,2064
2626,11,2056
2627,12,2067
2628,12,2059
2629,11,2048
2630,12,2074
2631,12,2069
2632,12,2070
2633,11,2054
2634,12,2064
2635,12,2076
2636,12,2076
2637,12,2084
2638,12,2064
2639,12,2077
2640,12,2096
2641,12,2070
2642,12,2069
2643,12,2084
2644,12,2080
2645,12,2086
2646,12,2070
2647,12,2091
2648,12,2087
2649,12,2071
2650,12,2100
2651,12,2101
2652,12,2090
2653,12,2089
2654,12,2086
2655,12,2078
2656,12,2099
2657,12,2082
2658,12,2077
2659,12,2087
2660,12,2108
2661,12,2100
2662,11,2079
2663,12,2105
2664,12,2081
2665,12,2101
2666,12,2110
2667,12,2107
2668,12,2097
2669,12,2077
2670,12,2093
2671,12,2098
2672,12,2106
2673,12,2109
2674,12,2104
2675,12,2102
2676,12,2115
2677,12,2112
2678,12,2103
2679,12,2097
2680,12,2095
2681,12,2098
2682,12,2106
2683,12,2123
2684,12,2104
2685,12,2091
2686,12,2101
2687,12,2117
2688,12,2108
2689,12,2111
2690,12,2133
2691,12,2123
2692,12,2124
2693,12,2116
2694,12,2123
2695,12,2133
2696,12,2126
2697,12,2108
2698,12,2124
2699,12,2138
2700,12,2123
2701,12,2114
2702,12,2111
2703,12,2123
2704,12,2138
2705,12,2133
2706,12,2135
2707,12,2148
2708,12,2142
2709,12,2143
2710,12,2141
2711,12,2144
2712,12,2143
2713,12,2144
2714,12,2126
2715,12,2140
2716,12,2139
2717,12,2122
2718,12,2153
2719,12,2122
2720,12,2145
2721,12,2140
2722,12,2140
2723,12,2133
2724,12,2148
2725,12,2150
2726,12,2145
2727,12,2156
2728,12,2155
2729,12,2130
2730,12,2135
2731,12,2156
2732,12,2141
2733,12,2135
2734,12,2143
2735,12,2148
2736,12,2149
2737,12,2163
2738,12,2158
2739,12,2159
2740,12,2156
2741,12,2156
2742,12,2165
2743,12,2161
2744,12,2174
2745,12,2160
2746,12,2151
2747,12,2164
2748,12,2171
2749,12,2173
2750,12,2161
2751,12,2172
2752,12,2168
2753,12,2154
2754,12,2168
2755,12,2163
2756,12,2173
2757,12,2159
2758,12,2180
2759,12,2178
2760,12,2170
2761,12,2173
2762,12,2169
2763,12,2181
2764,12,2181
2765,12,2191
2766,12,2165
2767,12,2183
2768,12,2174
2769,12,2172
2770,12,2178
2771,12,2166
2772,12,2184
2773,12,2190
2774,12,2181
2775,12,2182
2776,12,2185
2777,12,2184
2778,12,2186
2779,12,2200
2780,12,2178
2781,12,2194
2782,12,2191
2783,12,2193
2784,12,2183
2785,12,2206
2786,12,2193
2787,12,2186
2788,12,2184
2789,12,2197
2790,12,2196
2791,12,2204
2792,12,2210
2793,12,2180
2794,12,2199
2795,12,2199
2796,12,2214
2797,12,2207
2798,12,2191
2799,12,2205
2800,12,2194
2801,12,2209
2802,12,2201
2803,12,2199
2804,12,2203
2805,12,2230
2806,12,2205
2807,12,2201
2808,12,2213
2809,12,2229
2810,12,2205
2811,12,2212
2812,12,2205
2813,12,2217
2814,12,2204
2815,12,2224
2816,12,2213
2817,12,2192
2818,12,2221
2819,12,2214
2820,12,2203
2821,12,2200
2822,12,2208
2823,12,2219
2824,12,2219
2825,12,2222
2826,12,2217
2827,12,2215
2828,12,2222
2829,12,2233
2830,12,2251
2831,12,2231
2832,12,2241
2833,12,2229
2834,12,2227
2835,12,2232
2836,12,2235
2837,12,2233
2838,12,2235
2839,12,2247
2840,12,2213
2841,12,2241
2842,12,2231
2843,12,2245
2844,12,2239
2845,12,2258
2846,12,2244
2847,12,2246
2848,12,2241
2849,12,2245
2850,12,2261
2851,12,2249
2852,12,2244
2853,12,2240
2854,12,2244
2855,12,2246
2856,12,2228
2857,12,2265
2858,12,2243
2859,12,2222
2860,12,2242
2861,12,2240
2862,12,2252
2863,12,2252
2864,12,2244
2865,12,2254
2866,12,2250
2867,12,2245
2868,12,2260
2869,12,2265
2870,12,2254
2871,12,2250
2872,12,2249
2873,12,2277
2874,12,2255
2875,12,2267
2876,12,2245
2877,12,2253
2878,12,2258
2879,12,2254
2880,12,2251
2881,12,2269
2882,12,2261
2883,12,2285
2884,12,2277
2885,12,2265
2886,12,2294
2887,12,2276
2888,12,2292
2889,12,2265
2890,12,2278
2891,12,2263
2892,12,2277
2893,12,2271
2894,12,2275
2895,12,2302
2896,12,2286
2897,12,2276
2898,12,2280
2899,12,2284
2900,12,2311
2901,12,2296
2902,12,2291
2903,12,2300
2904,12,2289
2905,12,2301
2906,12,2285
2907,12,2302
2908,12,2287
2909,12,2271
2910,12,2288
2911,12,2300
2912,12,2281
2913,12,2279
2914,12,2285
2915,12,2288
2916,12,2290
2917,12,2289
2918,12,2319
2919,12,2291
2920,12,2299
2921,12,2293
2922,12,2304
2923,12,2297
2924,12,2296
2925,12,2295
2926,12,2299
2927,12,2299
2928,12,2297
2929,12,2289
2930,12,2315
2931,12,2316
2932,12,2301
2933,12,2296
2934,12,2301
2935,12,2298
2936,12,2290
2937,12,2329
2938,12,2310
2939,12,2321
2940,12,2307
2941,12,2322
2942,12,2325
2943,12,2321
2944,12,2311
2945,12,2312
2946,12,2320
2947,12,2321
2948,12,2328
2949,12,2303
2950,12,2319
2951,12,2337
2952,12,2332
2953,12,2327
2954,12,2321
2955,12,2319
2956,12,2331
2957,12,2328
2958,12,2321
2959,12,2321
2960,12,2329
2961,12,2329
2962,12,2332
2963,12,2333
2964,12,2340
2965,12,2333
2966,12,2316
2967,12,2331
2968,12,2351
2969,12,2335
2970,12,2331
2971,12,2337
2972,12,2351
2973,12,2330
2974,12,2341
2975,12,2354
2976,12,2336
2977,12,2340
2978,12,2360
2979,12,2353
2980,12,2355
2981,12,2332
2982,12,2343
2983,12,2351
2984,12,2369
2985,12,2362
2986,12,2325
2987,12,2347
2988,12,2354
2989,12,2358
2990,12,2366
2991,12,2354
2992,12,2341
2993,12,2345
2994,12,2358
2995,12,2362
2996,12,2366
2997,12,2360
2998,12,2346
2999,12,2379
3000,12,2346
3001,12,2369
3002,12,2360
3003,12,2367
3004,12,2375
3005,12,2378
3006,12,2361
3007,12,2362
3008,12,2377
3009,12,2352
3010,12,2371
3011,12,2377
3012,12,2352
3013,12,2376
3014,12,2355
3015,12,2403
3016,12,2381
3017,12,2379
3018,12,2375
3019,12,2370
3020,12,2371
3021,12,2367
3022,12,2382
3023,12,2392
3024,12,2360
3025,12,2370
3026,12,2370
3027,12,2381
3028,12,2394
3029,12,2382
3030,12,2398
3031,12,2385
3032,12,2376
3033,12,2375
3034,12,2372
3035,12,2417
3036,12,2397
3037,12,2415
3038,12,2383
3039,12,2410
3040,12,2401
3041,12,2366
3042,12,2413
3043,12,2391
3044,12,2408
3045,12,2375
3046,12,2402
3047,12,2406
3048,12,2384
3049,12,2416
3050,12,2409
3051,12,2413
3052,12,2399
3053,12,2412
3054,12,2421
3055,12,2415
3056,12,2435
3057,12,2400
3058,12,2418
3059,12,2401
3060,12,2399
3061,12,2413
3062,12,2405
3063,12,2420
3064,12,2401
3065,12,2416
3066,12,2399
3067,12,2401
3068,12,2420
3069,12,2419
3070,12,2403
3071,12,2395
3072,12,2421
3073,12,2407
3074,12,2426
3075,12,2418
3076,12,2414
3077,12,2414
3078,12,2413
3079,12,2424
3080,12,2391
3081,12,2421
3082,12,2428
3083,12,2425
3084,12,2444
3085,12,2420
3086,12,2429
3087,12,2445
3088,12,2424
3089,12,2434
3090,12,2426
3091,12,2422
3092,12,2431
3093,12,2436
3094,12,2425
3095,12,2452
3096,12,2434
3097,12,2427
3098,12,2445
3099,12,2428
3100,12,2444
3101,12,2434
3102,12,2436
3103,12,2426
3104,12,2454
3105,12,2455
3106,12,2437
3107,12,2450
3108,12,2442
3109,12,2444
3110,12,2423
3111,12,2461
3112,12,2445
3113,12,2452
3114,12,2462
3115,12,2439
3116,12,2463
3117,12,2440
3118,12,2454
3119,12,2459
3120,12,2468
3121,12,2452
3122,12,2443
3123,12,2442
3124,12,2467
3125,12,2449
3126,12,2441
3127,12,2473
3128,12,2461
3129,12,2463
3130,12,2480
3131,12,2471
3132,12,2468
3133,12,2486
3134,12,2458
3135,12,2457
3136,12,2468
3137,12,2466
3138,12,2470
3139,12,2469
3140,12,2479
3141,12,2485
3142,12,2486
3143,12,2450
3144,12,2476
3145,12,2465
3146,12,2479
3147,12,2481
3148,12,2473
3149,12,2466
3150,12,2484
3151,12,2458
3152,12,2493
3153,12,2482
3154,12,2482
3155,12,2488
3156,12,2480
3157,12,2477
3158,12,2494
3159,12,2466
3160,12,2493
3161,12,2490
3162,12,2474
3163,12,2492
3164,12,2491
3165,12,2493
3166,12,2491
3167,12,2497
3168,12,2499
3169,12,2487
3170,12,2497
3171,12,2489
3172,12,2508
3173,12,2502
3174,12,2505
3175,12,2510
3176,12,2501
3177,12,2527
3178,12,2507
3179,12,2506
3180,12,2500
3181,12,2482
3182,12,2501
3183,12,2510
3184,12,2501
3185,12,2504
3186,12,2513
3187,12,2493
3188,12,2518
3189,12,2514
3190,12,2486
3191,12,2497
3192,12,2517
3193,12,2503
3194,12,2490
3195,12,2495
3196,12,2528
3197,12,2511
3198,12,2514
3199,12,2501
3200,12,2523
3201,12,2507
3202,12,2512
3203,12,2531
3204,12,2519
3205,12,2510
3206,12,2533
3207,12,2540
3208,12,2523
3209,12,2498
3210,12,2535
3211,12,2524
3212,12,2511
3213,12,2525
3214,12,2493
3215,12,2529
3216,12,2544
3217,12,2538
3218,12,2547
3219,12,2546
3220,12,2529
3221,12,2542
3222,12,2523
3223,12,2518
3224,12,2543
3225,12,2538
3226,12,2539
3227,12,2526
3228,12,2524
3229,12,2537
3230,12,2523
3231,12,2548
3232,12,2559
3233,12,2549
3234,12,2565
3235,12,2546
3236,12,2545
3237,12,2542
3238,12,2585
3239,12,2568
3240,12,2544
3241,12,2535
3242,12,2543
3243,12,2563
3244,12,2566
3245,12,2551
3246,12,2554
3247,12,2546
3248,12,2562
3249,12,2574
3250,12,2551
3251,12,2570
3252,12,2551
3253,12,2562
3254,12,2544
3255,12,2555
3256,12,2553
3257,12,2552
3258,12,2551
3259,12,2580
3260,12,2581
3261,12,2570
3262,12,2583
3263,12,2563
3264,12,2579
3265,12,2557
3266,12,2570
3267,12,2572
3268,12,2570
3269,12,2585
3270,12,2569
3271,12,2548
3272,12,2555
3273,12,2580
3274,12,2571
3275,12,2585
3276,12,2587
3277,12,2598
3278,12,2575
3279,12,2569
3280,12,2575
3281,12,2569
3282,12,2578
3283,12,2573
3284,12,2606
3285,12,2594
3286,12,2605
3287,12,2587
3288,12,2589
3289,12,2595
3290,12,2593
3291,12,2596
3292,12,2583
3293,12,2594
3294,12,2584
3295,12,2564
3296,12,2588
3297,12,2599
3298,12,2610
3299,12,2596
3300,12,2597
3301,12,2595
3302,12,2610
3303,12,2592
3304,12,2620
3305,12,2610
3306,12,2620
3307,12,2602
3308,12,2617
3309,12,2584
3310,12,2610
3311,12,2595
3312,12,2597
3313,12,2594
3314,12,2602
3315,12,2603
3316,12,2581
3317,12,2606
3318,12,2615
3319,12,2618
3320,12,2618
3321,12,2629
3322,12,2603
3323,12,2607
3324,12,2604
3325,12,2601
3326,12,2606
3327,12,2618
3328,12,2624
3329,12,2618
3330,12,2604
3331,12,2634
3332,12,2632
3333,12,2627
3334,12,2647
3335,12,2625
3336,12,2624
3337,12,2640
3338,12,2615
3339,12,2628
3340,12,2638
3341,12,2647
3342,12,2625
3343,12,2632
3344,12,2636
3345,12,2626
3346,12,2616
3347,12,2649
3348,12,2649
3349,12,2631
3350,12,2644
3351,12,2610
3352,12,2621
3353,12,2621
3354,12,2645
3355,12,2631
3356,12,2636
3357,12,2662
3358,12,2646
3359,12,2651
3360,12,2666
3361,12,2634
3362,12,2653
3363,12,2644
3364,12,2656
3365,12,2669
3366,12,2639
3367,12,2646
3368,12,2640
3369,12,2661
3370,12,2654
3371,12,2633
3372,12,2641
3373,12,2664
3374,12,2660
3375,12,2657
3376,12,2652
3377,12,2643
3378,12,2642
3379,12,2670
3380,12,2656
3381,12,2658
3382,12,2653
3383,12,2668
3384,12,2652
3385,12,2680
3386,12,2678
3387,12,2661
3388,12,2660
3389,12,2680
3390,12,2673
3391,12,2676
3392,12,2675
3393,12,2662
3394,12,2663
3395,12,2682
3396,12,2682
3397,12,2655
3398,12,2687
3399,12,2697
3400,12,2665
3401,12,2673
3402,12,2669
3403,12,2657
3404,12,2692
3405,12,2693
3406,12,2678
3407,12,2686
3408,12,2689
3409,12,2679
3410,12,2683
3411,12,2692
3412,12,2709
3413,12,2663
3414,12,2702
3415,12,2690
3416,12,2669
3417,12,2671
3418,12,2693
3419,12,2687
3420,12,2682
3421,12,2699
3422,12,2679
3423,12,2708
3424,12,2691
3425,12,2682
3426,12,2706
3427,12,2698
3428,12,2685
3429,12,2699
3430,12,2689
3431,12,2711
3432,12,2704
3433,12,2699
3434,12,2689
3435,12,2707
3436,12,2698
3437,12,2696
3438,12,2704
3439,12,2702
3440,12,2707
3441,12,2712
3442,12,2713
3443,12,2716
3444,12,2722
3445,12,2695
3446,12,2722
3447,12,2708
3448,12,2725
3449,12,2701
3450,12,2741
3451,12,2736
3452,12,2720
3453,12,2704
3454,12,2717
3455,12,2709
3456,12,2728
3457,12,2698
3458,12,2708
3459,12,2730
3460,12,2718
3461,12,2726
3462,12,2749
3463,12,2722
3464,12,2749
3465,12,2715
3466,12,2738
3467,12,2742
3468,12,2748
3469,12,2734
3470,12,2740
3471,12,2735
3472,12,2716
3473,12,2725
3474,12,2750
3475,12,2733
3476,12,2744
3477,12,2764
3478,12,2752
3479,12,2742
3480,12,2735
3481,12,2744
3482,12,2730
3483,12,2727
3484,12,2737
3485,12,2759
3486,12,2739
3487,12,2735
3488,12,2746
3489,12,2741
3490,12,2750
3491,12,2737
3492,12,2751
3493,12,2737
3494,12,2734
3495,12,2747
3496,12,2750
3497,12,2767
3498,12,2744
3499,12,2743
3500,12,2747
3501,12,2775
3502,12,2761
3503,12,2751
3504,12,2754
3505,12,2738
3506,12,2763
3507,12,2752
3508,12,2768
3509,12,2764
3510,12,2748
3511,12,2756
3512,12,2765
3513,12,2767
3514,12,2767
3515,12,2775
3516,12,2759
3517,12,2776
3518,12,2774
3519,12,2765
3520,12,2804
3521,12,2759
3522,12,2764
3523,12,2764
3524,12,2771
3525,12,2791
3526,12,2768
3527,12,2772
3528,12,2772
3529,12,2780
3530,12,2797
3531,12,2784
3532,12,2784
3533,12,2793
3534,12,2765
3535,12,2774
3536,12,2808
3537,12,2770
3538,12,2790
3539,12,2788
3540,12,2796
3541,12,2780
3542,12,2791
3543,12,2786
3544,12,2779
3545,12,2785
3546,12,2798
3547,12,2802
3548,12,2773
3549,12,2788
3550,12,2783
3551,12,2808
3552,12,2807
3553,12,2813
3554,12,2812
3555,12,2795
3556,12,2791
3557,12,2800
3558,12,2777
3559,12,2786
3560,12,2812
3561,12,2776
3562,12,2799
3563,12,2811
3564,12,2805
3565,12,2798
3566,12,2807
3567,12,2789
3568,12,2811
3569,12,2809
3570,12,2800
3571,12,2814
3572,12,2823
3573,12,2802
3574,12,2812
3575,12,2823
3576,12,2816
3577,12,2796
3578,12,2797
3579,12,2826
3580,12,2806
3581,12,2844
3582,12,2817
3583,12,2838
3584,12,2835
3585,12,2814
3586,12,2823
3587,12,2819
3588,12,2827
3589,12,2828
3590,12,2850
3591,12,2844
3592,12,2821
3593,12,2814
3594,12,2838
3595,12,2839
3596,12,2829
3597,12,2844
3598,12,2824
3599,12,2811
3600,12,2831
3601,12,2826
3602,12,2838
3603,12,2841
3604,12,2826
3605,12,2824
3606,12,2843
3607,12,2847
3608,12,2844
3609,12,2825
3610,12,2843
3611,12,2850
3612,12,2857
3613,12,2850
3614,12,2860
3615,12,2860
3616,12,2856
3617,12,2850
3618,12,2829
3619,12,2853
3620,12,2853
3621,12,2841
3622,12,2856
3623,12,2853
3624,12,2842
3625,12,2864
3626,12,2853
3627,12,2838
3628,12,2846
3629,12,2859
3630,12,2853
3631,12,2852
3632,12,2863
3633,12,2863
3634,12,2855
3635,12,2861
3636,12,2864
3637,12,2882
3638,12,2848
3639,12,2867
3640,12,2847
3641,12,2857
3642,12,2850
3643,12,2870
3644,12,2882
3645,12,2872
3646,12,2880
3647,12,2878
3648,12,2850
3649,12,2883
3650,12,2887
3651,12,2886
3652,12,2862
3653,12,2889
3654,12,2863
3655,12,2884
3656,12,2858
3657,12,2866
3658,12,2888
3659,12,2888
3660,12,2891
3661,12,2868
3662,12,2878
3663,12,2877
3664,12,2874
3665,12,2871
3666,12,2871
3667,12,2890
3668,12,2879
3669,12,2874
3670,12,2905
3671,12,2894
3672,12,2889
3673,12,2918
3674,12,2874
3675,12,2904
3676,12,2883
3677,12,2906
3678,12,2899
3679,12,2902
3680,12,2875
3681,12,2905
3682,12,2892
3683,12,2894
3684,12,2886
3685,12,2898
3686,12,2917
3687,12,2908
3688,12,2898
3689,12,2906
3690,12,2893
3691,12,2915
3692,12,2906
3693,12,2902
3694,12,2904
3695,12,2913
3696,12,2924
3697,12,2921
3698,12,2904
3699,12,2892
3700,12,2908
3701,12,2930
3702,12,2927
3703,12,2916
3704,12,2918
3705,12,2921
3706,12,2926
3707,12,2922
3708,12,2916
3709,12,2933
3710,12,2922
3711,12,2919
3712,12,2944
3713,12,2919
3714,12,2935
3715,12,2922
3716,12,2890
3717,12,2905
3718,12,2918
3719,12,2939
3720,12,2928
3721,12,2928
3722,12,2938
3723,12,2929
3724,12,2943
3725,12,2939
3726,12,2932
3727,12,2919
3728,12,2928
3729,12,2921
3730,12,2928
3731,12,2937
3732,12,2939
3733,12,2946
3734,12,2931
3735,12,2969
3736,12,2928
3737,12,2947
3738,12,2962
3739,12,2939
3740,12,2943
3741,12,2921
3742,12,2952
3743,12,2946
3744,12,2958
3745,12,2931
3746,12,2947
3747,12,2991
3748,12,2936
3749,12,2937
3750,12,2962
3751,12,2952
3752,12,2960
3753,12,2966
3754,12,2944
3755,12,2959
3756,12,2964
3757,12,2974
3758,12,2935
3759,12,2949
3760,12,2950
3761,12,2985
3762,12,2973
3763,12,2948
3764,12,2973
3765,12,2960
3766,12,2948
3767,12,2988
3768,12,2966
3769,12,2961
3770,12,2958
3771,12,2961
3772,12,2980
3773,12,2980
